unique_id,primary,size,study_type,status,primary_sponsor,leading_institution,registration_date,start_date,end_date,results_submitted,publication_found,source,has_g_scholar_results,primary_sponsor_simple,leading_institution_simple
b2232e3f,NCT00152204,13e3,interventional,Unknown,Swiss Tropical & Public Health Institute,"London School of Hygiene & Tropical Medicine, London, UK/Ifakara Health Research & Development Centre, Tanzania",2005-09-07,2005-03-01,2007-12-01,TRUE,TRUE,NCT,TRUE,NA,NA
b6dc6fdd,NCT00153036,821,interventional,Completed,Boehringer Ingelheim,Boehringer Ingelheim,2005-09-09,2003-04-01,2008-02-01,FALSE,TRUE,NCT,TRUE,Boehringer Ingelheim,Boehringer Ingelheim
e0084d6b,NCT00153101,31546,interventional,Completed,Boehringer Ingelheim,Boehringer Ingelheim,2005-09-09,2001-11-01,2008-06-01,TRUE,TRUE,NCT,TRUE,Boehringer Ingelheim,Boehringer Ingelheim
18bf2e18,NCT00154193,190,interventional,Completed,Novartis Pharmaceuticals,Novartis,2005-09-06,2004-06-01,2007-11-01,FALSE,TRUE,NCT,TRUE,Novartis,Novartis
df6395a1,NCT00154206,15,interventional,Completed,Novartis Pharmaceuticals,Novartis,2005-09-08,2004-09-01,2007-01-01,FALSE,FALSE,NCT,FALSE,Novartis,Novartis
00070692,NCT00154297,139,interventional,Completed,Novartis Pharmaceuticals,Novartis Pharmaceuticals,2005-09-08,2005-06-01,2008-06-01,TRUE,TRUE,NCT,TRUE,Novartis,Novartis
8789e75c,NCT00154310,300,interventional,Completed,Novartis,Novartis,2005-09-08,2005-06-01,2008-09-01,TRUE,TRUE,NCT,TRUE,Novartis,Novartis
502488bd,NCT00164788,7,interventional,Terminated,Chinese University of Hong Kong,Prince of Wales Hospital,2005-09-09,2004-07-01,2011-01-01,TRUE,FALSE,NCT,FALSE,NA,NA
f6a93695,NCT00166257,414,interventional,Unknown,"Foundation for Cardiovascular Research, Zurich","Dept. Cardiology, University Hospital Insel, Berne, Switzerland",2005-09-09,2000-02-01,2011-02-01,FALSE,TRUE,NCT,TRUE,NA,Inselspital Bern
4c93aa2e,NCT00168428,705,interventional,Completed,Allergan,Allergan,2005-09-12,2006-03-01,2007-12-01,TRUE,TRUE,NCT,TRUE,Allergan,Allergan
8b8e0a49,NCT00168766,345,interventional,Completed,Biogen,NA,2005-09-13,2003-01-01,2008-11-01,FALSE,TRUE,NCT,TRUE,Biogen,NA
2b72e127,NCT00170846,394,interventional,Completed,Novartis Pharmaceuticals,Novartis,2005-09-09,2005-02-01,2009-10-01,TRUE,FALSE,NCT,TRUE,Novartis,Novartis
b233e508,NCT00170885,NA,interventional,Completed,Novartis,Novartis,2005-09-09,2005-05-01,2007-07-01,FALSE,TRUE,NCT,TRUE,Novartis,Novartis
8821c9a0,NCT00171054,125,interventional,Completed,Novartis,Novartis Pharmaceuticals,2005-09-10,2003-09-01,2007-10-01,TRUE,FALSE,NCT,FALSE,Novartis,Novartis
79305ede,NCT00171067,134,interventional,Completed,Novartis,Novartis Pharmaceuticals,2005-09-10,2004-07-01,2007-05-01,FALSE,TRUE,NCT,TRUE,Novartis,Novartis
3dc08d0b,NCT00171106,150,interventional,Completed,Novartis,Novartis Pharmaceuticals,2005-09-10,2002-12-01,2007-08-01,FALSE,TRUE,NCT,FALSE,Novartis,Novartis
bb42525e,NCT00171132,64,interventional,Completed,Novartis,Novartis Pharmaceuticals,2005-09-10,2004-08-01,2007-08-01,FALSE,TRUE,NCT,FALSE,Novartis,Novartis
6dc4158e,NCT00171223,356,interventional,Completed,Novartis Pharmaceuticals,Novartis Pharmaceuticals,2005-09-12,2004-08-01,2013-11-01,FALSE,FALSE,NCT,FALSE,Novartis,Novartis
ab60c229,NCT00171340,1065,interventional,Completed,Novartis Pharmaceuticals,Novartis Pharmaceuticals,2005-09-12,2003-05-01,2010-02-01,TRUE,TRUE,NCT,TRUE,Novartis,Novartis
5fa8b1c2,NCT00171548,600,observational,Completed,Novartis,Novartis Pharmaceuticals,2005-09-12,2004-10-01,2007-07-01,FALSE,FALSE,NCT,FALSE,Novartis,Novartis
41f6abb5,NCT00171600,54,interventional,Terminated,Novartis,Novartis Pharmaceuticals,2005-09-12,2005-07-01,2007-01-01,FALSE,FALSE,NCT,TRUE,Novartis,Novartis
8e5d8e9a,NCT00171730,30,interventional,Completed,Novartis Pharmaceuticals,Novartis Pharmaceuticals,2005-09-13,2004-08-01,2013-12-01,FALSE,TRUE,NCT,TRUE,Novartis,Novartis
1f367356,NCT00171821,1784,interventional,Completed,Novartis Pharmaceuticals,Novartis Pharmaceuticals,2005-09-13,2005-04-01,2009-05-01,FALSE,TRUE,NCT,TRUE,Novartis,Novartis
d3831200,NCT00174629,449,interventional,Completed,Sanofi,Sanofi,2005-09-09,2001-06-01,2007-01-01,FALSE,FALSE,NCT,TRUE,Sanofi,Sanofi
c706826f,NCT00174655,2887,interventional,Completed,Sanofi,Sanofi,2005-09-09,1998-06-01,2011-09-01,FALSE,TRUE,NCT,TRUE,Sanofi,Sanofi
82c71768,NCT00174668,311,interventional,Completed,Sanofi,Sanofi,2005-09-09,2004-11-01,2007-11-01,FALSE,TRUE,NCT,TRUE,Sanofi,Sanofi
bce62156,NCT00174837,317,interventional,Completed,Sanofi,Sanofi,2005-09-13,2005-04-01,2008-01-01,FALSE,FALSE,NCT,TRUE,Sanofi,Sanofi
b627f1f1,NCT00175903,1701,interventional,Completed,UCB Pharma,UCB Pharma,2005-09-09,2005-02-01,2007-10-01,FALSE,TRUE,NCT,TRUE,UCB Pharma,UCB Pharma
cd957287,NCT00180310,300,interventional,Completed,Abbott Medical Devices,"Erasmus Medical Center, Thoraxcenter, Rotterdam, the Netherlands",2005-09-11,2005-07-01,2007-07-01,FALSE,TRUE,NCT,TRUE,Abbott,ETH Zürich
f65e2c53,NCT00180466,697,observational,Completed,Abbott Medical Devices,Columbia University,2005-09-13,2004-10-01,2009-06-01,FALSE,TRUE,NCT,TRUE,Abbott,NA
122ffd70,NCT00182312,2e3,interventional,Completed,McMaster University,McMaster University,2005-09-13,1999-10-01,2007-03-01,FALSE,TRUE,NCT,TRUE,NA,NA
df25e576,NCT00182819,709,interventional,Completed,European Organisation for Research and Treatment of Cancer - EORTC,Maastricht University Medical Center,2005-09-15,2005-07-01,2013-08-01,FALSE,TRUE,NCT,TRUE,EORTC,NA
9f7d2983,NCT00184548,554,interventional,Terminated,Novo Nordisk A/S,Novo Nordisk A/S,2005-09-09,2005-10-01,2008-09-01,TRUE,TRUE,NCT,TRUE,Novo Nordisk,Novo Nordisk
fd0c7327,NCT00185211,468,interventional,Completed,Bayer,Bayer,2005-09-09,2002-08-01,2008-05-01,TRUE,TRUE,NCT,TRUE,Bayer,Bayer
12dd505f,NCT00189618,250,interventional,Completed,Arteriogenesis Competence Network,"University Hospital, Basel, Switzerland",2005-09-12,2005-05-01,2008-04-01,FALSE,TRUE,NCT,TRUE,NA,Unispital Basel
86d8f7fb,NCT00195676,1469,interventional,Completed,Abbott,Abbott,2005-09-13,2004-05-01,2009-10-01,TRUE,TRUE,NCT,TRUE,Abbott,Abbott
e228eb1a,NCT00199797,20,interventional,Completed,Ludwig Institute for Cancer Research,"Universitätsspital Zürich, Switzerland",2005-09-12,2004-10-01,2007-07-01,FALSE,FALSE,NCT,TRUE,NA,Unispital Zürich
5aab9fe0,NCT00206310,5013,interventional,Completed,AstraZeneca,AstraZeneca,2005-09-16,2003-09-01,2007-07-01,FALSE,TRUE,NCT,TRUE,AstraZeneca,AstraZeneca
327dab71,NCT00207688,505,observational,Completed,"Janssen Research & Development, LLC","Janssen Research & Development, LLC",2005-09-13,2004-08-31,2015-09-09,FALSE,TRUE,NCT,TRUE,Janssen,Janssen
550bb988,NCT00210314,79,interventional,Completed,International Extranodal Lymphoma Study Group (IELSG),Radiochemotherapy. San Raffaele Hospital. Milan,2005-09-13,2003-07-01,2007-09-01,FALSE,TRUE,NCT,TRUE,IELSG,NA
cdd86411,NCT00210327,33,interventional,Completed,International Extranodal Lymphoma Study Group (IELSG),International Extranodal Lymphoma Study Group,2005-09-13,2005-07-01,2008-11-01,FALSE,FALSE,NCT,TRUE,IELSG,IELSG
736f2719,NCT00210392,12,interventional,Terminated,International Extranodal Lymphoma Study Group (IELSG),International Extranodal Lymphoma Study Group,2005-09-13,2005-07-01,2007-11-01,TRUE,FALSE,NCT,FALSE,IELSG,IELSG
ff3f9ef7,NCT00215644,72,interventional,Completed,"Merck KGaA, Darmstadt, Germany","Merck KGaA, Darmstadt, Germany",2005-09-15,2005-08-31,2008-07-31,TRUE,TRUE,NCT,TRUE,Merck,Merck
4a2d8bae,NCT00216671,220,interventional,Completed,"Janssen Pharmaceutica N.V., Belgium",Janssen Pharmaceutica N.V.,2005-09-14,2005-11-01,2009-12-01,TRUE,FALSE,NCT,FALSE,Janssen,Janssen
36565acc,NCT00217711,23,interventional,Completed,Swiss Group for Clinical Cancer Research,Centre Hospitalier Universitaire Vaudois,2005-09-20,2005-05-01,2007-08-01,FALSE,TRUE,NCT,TRUE,SAKK,Unispital Lausanne
bdca0ec8,NCT00219102,336,interventional,Completed,Novartis,Novartis Pharmaceuticals,2005-09-14,2005-06-01,2007-05-01,FALSE,TRUE,NCT,TRUE,Novartis,Novartis
2c6beb12,NCT00220272,183,interventional,Completed,Sanofi,"Service Hospitalier Frédéric Joliot, CEA, Orsay France",2005-09-16,2004-01-01,2007-03-01,FALSE,FALSE,NCT,TRUE,Sanofi,NA
0fa24948,NCT00221377,4e3,interventional,Completed,"University Children's Hospital, Zurich","University Children's Hospital, Anesthesiology",2005-09-13,2005-04-01,2007-06-01,FALSE,FALSE,NCT,TRUE,Unispital Zürich,NA
46bcca7f,NCT00221845,400,interventional,Completed,Heidelberg University,"University of Heidelberg, Children's Hospital",2005-09-15,1998-01-01,2007-07-01,FALSE,TRUE,NCT,TRUE,NA,NA
3d683ba8,NCT00227695,270,interventional,Completed,Swiss Group for Clinical Cancer Research,Kantonsspital Münsterlingen,2005-09-26,2004-06-08,2013-05-03,FALSE,TRUE,NCT,TRUE,SAKK,NA
d0ef4c5d,NCT00229632,51,interventional,Completed,National Institute of Neurological Disorders and Stroke (NINDS),National Institute of Neurological Disorders and Stroke (NINDS),2005-09-28,2005-09-27,2007-12-17,FALSE,TRUE,NCT,TRUE,NA,NA
7631de79,NCT00230971,473,interventional,Completed,Wyeth is now a wholly owned subsidiary of Pfizer,Wyeth is now a wholly owned subsidiary of Pfizer,2005-09-30,2005-10-01,2008-09-01,TRUE,TRUE,NCT,TRUE,Pfizer,Pfizer
ef0335fb,NCT00230984,200,interventional,Completed,"University Hospital, Grenoble","Pneumology Department, University Hospital of Grenoble",2005-09-30,2003-04-01,2008-06-01,FALSE,TRUE,NCT,TRUE,NA,NA
2f09894b,NCT00232297,153,interventional,Completed,Sanofi,Sanofi,2005-10-03,2005-06-01,2007-02-01,FALSE,TRUE,NCT,TRUE,Sanofi,Sanofi
3abe2e40,NCT00234208,2,interventional,Terminated,"University Hospital, Basel, Switzerland","Pneumology, Kantonsspital St. Gallen",2005-10-05,2005-10-01,2007-01-01,TRUE,FALSE,NCT,TRUE,Unispital Basel,Kantonsspital St.Gallen
d3fa6b25,NCT00238251,59,interventional,Completed,Swiss Group for Clinical Cancer Research,Istituto Oncologico della Svizzera Italiana - Ospedale San Giovanni,2005-10-12,2005-05-01,2009-04-01,FALSE,TRUE,NCT,TRUE,SAKK,NA
a4263e71,NCT00238264,92,interventional,Unknown,Children's Oncology Group,Todd Cancer Institute at Long Beach Memorial Medical Center,2005-10-12,2006-11-01,2013-12-01,TRUE,TRUE,NCT,TRUE,Children's Oncology Group,NA
da9b6ebb,NCT00238290,13,interventional,Completed,Swiss Group for Clinical Cancer Research,Cantonal Hospital of St. Gallen,2005-10-12,2005-05-01,2010-01-01,FALSE,TRUE,NCT,TRUE,SAKK,Kantonsspital St.Gallen
4a5266a5,NCT00238381,336,interventional,Completed,Swiss Group for Clinical Cancer Research,Kantonsspital - Abteilung Onkologie,2005-10-12,2005-07-01,2014-05-01,FALSE,FALSE,NCT,TRUE,SAKK,NA
e00a00d2,NCT00238407,21,interventional,Completed,Swiss Group for Clinical Cancer Research,Hirslanden Klinik Aarau,2005-10-12,2004-03-01,2008-02-01,FALSE,TRUE,NCT,TRUE,SAKK,Hirslanden
1457535e,NCT00239681,17802,interventional,Terminated,AstraZeneca,AstraZeneca,2005-10-13,2003-02-01,2008-09-01,TRUE,TRUE,NCT,TRUE,AstraZeneca,AstraZeneca
c13008ca,NCT00240331,2776,interventional,Completed,AstraZeneca,AstraZeneca,2005-10-16,2003-01-01,2008-10-01,TRUE,TRUE,NCT,TRUE,AstraZeneca,AstraZeneca
cad9f915,NCT00241722,805,interventional,Completed,Cubist Pharmaceuticals LLC,GlaxoSmithKline,2005-10-17,2005-08-01,2007-02-01,FALSE,FALSE,NCT,FALSE,NA,GlaxoSmithKline
2dbecbdc,NCT00244465,750,observational,Completed,UCB Pharma,+1 877 822 9493 (UCB),2005-10-24,2006-05-01,2016-09-01,FALSE,FALSE,NCT,TRUE,UCB Pharma,UCB Pharma
b435826e,NCT00244517,60,interventional,Terminated,"University Hospital, Basel, Switzerland","University Hospital, Basel, Switzerland",2005-10-25,2004-06-01,2010-04-01,TRUE,FALSE,NCT,FALSE,Unispital Basel,Unispital Basel
0c15b0d0,NCT00245960,752,interventional,Completed,Wyeth is now a wholly owned subsidiary of Pfizer,"For Argentina, scheima@wyeth.com or rendop@wyeth.com",2005-10-27,2005-12-01,2008-05-01,TRUE,TRUE,NCT,TRUE,Pfizer,ETH Zürich
13bd19e3,NCT00248170,4172,interventional,Completed,Novartis Pharmaceuticals,Novartis Pharmaceuticals,2005-11-02,2005-12-01,2014-09-01,TRUE,FALSE,NCT,TRUE,Novartis,Novartis
8fb3afc0,NCT00249795,9016,interventional,Completed,Sanofi,Hamilton Health Sciences Corporation,2005-11-04,2003-06-01,2009-08-01,TRUE,TRUE,NCT,TRUE,Sanofi,NA
4438f7fd,NCT00249873,7554,interventional,Completed,Sanofi,Hamilton Health Sciences Corporation,2005-11-04,2003-06-01,2009-03-01,TRUE,TRUE,NCT,TRUE,Sanofi,NA
5fba4506,NCT00250666,70,interventional,Completed,"University Hospital, Geneva","University Hospital, Geneva",2005-11-07,2006-01-01,2007-05-01,FALSE,FALSE,NCT,TRUE,Unispital Genf,Unispital Genf
34704711,NCT00251836,30,observational,Completed,University of Zurich,"Dept. of Visceral and Transplantation Surgery, University Hospital Zurich",2005-11-08,2007-01-01,2014-04-01,FALSE,FALSE,NCT,TRUE,Universität Zürich,Unispital Zürich
a45ed4e2,NCT00254891,828,interventional,Terminated,Pfizer,Pfizer,2005-11-15,2005-11-01,2008-07-01,TRUE,FALSE,NCT,TRUE,Pfizer,Pfizer
097080d1,NCT00255112,64,interventional,Completed,"University Hospital, Basel, Switzerland","Ruhr-Universität, Bochum, Germany",2005-11-16,2004-06-01,2009-12-01,FALSE,TRUE,NCT,TRUE,Unispital Basel,NA
f818fdd7,NCT00256750,738,interventional,Completed,Bristol-Myers Squibb,Bristol-Myers Squibb,2005-11-18,2005-03-01,2008-06-01,TRUE,TRUE,NCT,TRUE,Bristol-Myers Squibb,Bristol-Myers Squibb
6b68f750,NCT00257205,655,interventional,Completed,AstraZeneca,NA,2005-11-18,2006-03-01,2010-08-01,FALSE,TRUE,NCT,TRUE,AstraZeneca,NA
e976d44e,NCT00257972,400,interventional,Completed,"Otsuka Pharmaceutical Development & Commercialization, Inc.",Bristol-Myers Squibb,2005-11-23,2004-10-01,2007-12-01,FALSE,TRUE,NCT,TRUE,NA,Bristol-Myers Squibb
ef5f8e57,NCT00258453,120,interventional,Completed,Gesellschaft fur Padiatrische Onkologie und Hamatologie - Germany,Klinikum Oldenburg,2005-11-22,2001-05-01,2007-09-01,FALSE,TRUE,NCT,TRUE,NA,NA
c28d8fa2,NCT00258557,692,interventional,Completed,"Tibotec Pharmaceuticals, Ireland",Tibotec Pharmaceutical Limited,2005-11-22,2005-09-01,2007-06-01,FALSE,TRUE,NCT,TRUE,NA,NA
8ce84831,NCT00258934,978,interventional,Completed,"Sanofi Pasteur, a Sanofi Company",Sanofi Pasteur Inc.,2005-11-24,2005-09-01,2008-06-01,FALSE,TRUE,NCT,TRUE,Sanofi,Sanofi
c3c71313,NCT00259012,67,interventional,Completed,Wyeth is now a wholly owned subsidiary of Pfizer,Wyeth is now a wholly owned subsidiary of Pfizer,2005-11-23,2005-11-01,2008-03-01,TRUE,TRUE,NCT,TRUE,Pfizer,Pfizer
73d8cc6a,NCT00259974,60,interventional,Completed,Assistance Publique - Hôpitaux de Paris,Assistance Publique - Hôpitaux de Paris,2005-11-29,2006-04-01,2010-01-01,FALSE,FALSE,NCT,FALSE,NA,NA
8035d351,NCT00260156,59,interventional,Completed,Novartis Pharmaceuticals,Novartis Pharmaceuticals,2005-11-29,2005-11-01,2008-12-01,FALSE,TRUE,NCT,TRUE,Novartis,Novartis
f6df3f18,NCT00260208,361,interventional,Terminated,Novartis Pharmaceuticals,Novartis Pharmaceuticals,2005-11-30,2006-01-01,2010-09-01,TRUE,FALSE,NCT,TRUE,Novartis,Novartis
66accf61,NCT00260546,0,interventional,Terminated,"University Hospital, Basel, Switzerland","University Hospital Basel, Cardiology",2005-11-29,2006-05-01,2008-12-01,TRUE,FALSE,NCT,TRUE,Unispital Basel,Unispital Basel
6f1f7cc0,NCT00261495,504,interventional,Completed,"Janssen Pharmaceutica N.V., Belgium",Janssen Pharmaceutica N.V.,2005-12-02,2006-03-01,2008-04-01,TRUE,TRUE,NCT,TRUE,Janssen,Janssen
dcb8b09d,NCT00261950,110,interventional,Completed,Amgen,Amgen,2005-12-02,2006-05-01,2011-05-01,TRUE,FALSE,NCT,TRUE,Amgen,Amgen
e22e60aa,NCT00261976,2971,observational,Completed,"Centocor, Inc.","Centocor, Inc.",2005-12-02,2002-02-01,2012-03-01,FALSE,FALSE,NCT,FALSE,NA,NA
690a54f7,NCT00262392,0,interventional,Terminated,"University Hospital, Basel, Switzerland","University Hospital, Basel, Switzerland",2005-12-05,2005-06-01,2010-06-01,FALSE,FALSE,NCT,FALSE,Unispital Basel,Unispital Basel
631fdbc8,NCT00262522,664,interventional,Completed,Abbott,Abbott,2005-12-05,2005-11-01,2008-07-01,TRUE,FALSE,NCT,TRUE,Abbott,Abbott
01648ac0,NCT00262600,18113,interventional,Completed,Boehringer Ingelheim,Boehringer Ingelheim,2005-12-06,2005-11-01,2009-04-01,TRUE,TRUE,NCT,TRUE,Boehringer Ingelheim,Boehringer Ingelheim
54dca8ec,NCT00263042,18695,interventional,Terminated,Sanofi,Scripps Clinic,2005-12-06,2005-12-01,2009-04-01,TRUE,TRUE,NCT,TRUE,Sanofi,NA
b0d2a0c1,NCT00263588,244,interventional,Completed,Novartis Pharmaceuticals,Novartis Pharmaceuticals,2005-12-08,2005-12-02,2007-09-25,FALSE,FALSE,NCT,TRUE,Novartis,Novartis
b438f456,NCT00264394,4097,interventional,Completed,"University Hospital, Basel, Switzerland",Basel Institute for Clinical Epidemiology University Hospital Basel,2005-12-09,2006-07-01,2008-10-01,FALSE,TRUE,NCT,TRUE,Unispital Basel,Unispital Basel
b48b00c2,NCT00264693,96,observational,Completed,Luzerner Kantonsspital,"Luzerner Kantonsspital, Hematology",2005-12-11,2006-01-01,2008-05-01,FALSE,TRUE,NCT,TRUE,Kantonsspital Luzern,Kantonsspital Luzern
51d9edcf,NCT00264849,406,interventional,Completed,Novartis,Novartis Pharmaceuticals,2005-12-12,2005-11-01,2008-09-01,TRUE,TRUE,NCT,FALSE,Novartis,Novartis
ab98f39a,NCT00264914,57,interventional,Completed,Sanofi,Sanofi,2005-12-12,2005-07-01,2007-08-01,FALSE,FALSE,NCT,TRUE,Sanofi,Sanofi
d901daf5,NCT00265616,23,interventional,Terminated,Brigham and Women's Hospital,BrighamHospital/CHUV,2005-12-13,2006-05-01,2010-03-01,TRUE,TRUE,NCT,TRUE,NA,Unispital Lausanne
7e916307,NCT00267189,145,interventional,Completed,Novartis Pharmaceuticals,Novartis Pharmaceuticals,2005-12-19,2005-11-01,2007-11-01,TRUE,TRUE,NCT,TRUE,Novartis,Novartis
151ac304,NCT00267943,639,interventional,Completed,Boehringer Ingelheim,BIL UK / Ireland,2005-12-21,2006-01-01,2007-01-01,FALSE,TRUE,NCT,TRUE,Boehringer Ingelheim,NA
735d85b2,NCT00267956,146,interventional,Completed,"Centocor, Inc.","Centocor, Inc.",2005-12-20,2005-12-01,2007-03-01,TRUE,TRUE,NCT,TRUE,NA,NA
c25a15c7,NCT00268996,336,interventional,Completed,GlaxoSmithKline,GlaxoSmithKline,2005-12-22,2005-11-10,2007-08-28,TRUE,FALSE,NCT,TRUE,GlaxoSmithKline,GlaxoSmithKline
bd641bd1,NCT00271349,28,interventional,Completed,Swiss EE Study Group,"Department of Gastroenterology, University Hospital Basel, Switzerland",2005-12-29,2005-12-01,2008-07-01,FALSE,FALSE,NCT,TRUE,NA,Unispital Basel
34354169,NCT00272623,152,interventional,Completed,University of Zurich,"Dept. of Visceral and Transplantation Surgery, University Hospital Zurich",2006-01-03,2006-01-01,2008-10-01,FALSE,TRUE,NCT,TRUE,Universität Zürich,Unispital Zürich
aec8a793,NCT00272948,360,interventional,Completed,European Group for Blood and Marrow Transplantation,"University of Ulm, Germany",2006-01-04,2005-12-01,2009-01-01,FALSE,TRUE,NCT,TRUE,NA,NA
f02f45bd,NCT00273728,231,interventional,Completed,"University Hospital, Basel, Switzerland","Anaesthesia and Intensive Care, State Hospital, CH-5404 Baden, Switzerland",2006-01-06,2005-05-01,2010-06-01,FALSE,FALSE,NCT,TRUE,Unispital Basel,NA
9ae6fa9b,NCT00274703,10,interventional,Completed,GlaxoSmithKline,GlaxoSmithKline,2006-01-10,2005-12-01,2007-03-01,FALSE,TRUE,NCT,TRUE,GlaxoSmithKline,GlaxoSmithKline
588bc7f5,NCT00275821,353,interventional,Completed,Novartis,Novartis - Including Sites in Germany,2006-01-11,2005-12-01,2008-01-01,TRUE,FALSE,NCT,TRUE,Novartis,Novartis
766b5430,NCT00276640,3417,interventional,Completed,Societe Internationale d'Oncologie Pediatrique,Klinikum Augsburg,2006-01-12,2004-04-01,2015-12-31,FALSE,TRUE,NCT,TRUE,NA,NA
8354f180,NCT00280800,208,interventional,Completed,Konrad E. Bloch,"Pulmonary Division and Sleep Disorders Center, University Hospital of Zürich, Switzerland",2006-01-20,2006-01-01,2013-12-01,FALSE,TRUE,NCT,TRUE,NA,Unispital Zürich
e7662bce,NCT00281099,1031,interventional,Terminated,Medtronic Cardiac Rhythm and Heart Failure,Brigham and Women's Hospital,2006-01-20,2004-10-01,2008-07-01,TRUE,TRUE,NCT,TRUE,Medtronic,NA
7bdbd50e,NCT00282503,19,interventional,Terminated,Mallinckrodt,NA,2006-01-24,2006-01-01,2007-06-01,TRUE,FALSE,NCT,FALSE,NA,NA
79cbbfdf,NCT00284050,151,interventional,Completed,Novartis,Novartis Pharmaceuticals,2006-01-30,2005-10-01,2008-06-01,TRUE,TRUE,NCT,TRUE,Novartis,Novartis
6d1c4841,NCT00284440,0,observational,Terminated,"University Hospital, Basel, Switzerland",Chief of department of diagnostics,2006-01-30,2006-03-01,2011-06-01,TRUE,FALSE,NCT,FALSE,Unispital Basel,NA
7cd089ad,NCT00284934,94,interventional,Completed,Novartis,Novartis,2006-01-30,2005-12-01,2008-06-01,TRUE,TRUE,NCT,FALSE,Novartis,Novartis
af2d36a3,NCT00284947,7,interventional,Completed,Novartis,Novartis,2006-01-30,2006-01-01,2008-12-01,FALSE,FALSE,NCT,TRUE,Novartis,Novartis
04709ef1,NCT00286572,380,observational,Completed,"University Hospital, Basel, Switzerland","University Hospital, Basel, Switzerland",2006-02-02,2004-01-01,2009-08-01,FALSE,FALSE,NCT,FALSE,Unispital Basel,Unispital Basel
f6509816,NCT00286585,385,interventional,Completed,"University Hospital, Basel, Switzerland","Department of Anesthesia, University Hospital, Basel, Switzerland",2006-02-02,2006-02-01,2010-11-01,FALSE,TRUE,NCT,TRUE,Unispital Basel,Unispital Basel
